path,speaker,action,object,fluency_level,current_language,gender,age_range
dataset/audio/speakers/oRrwPDNPlAieQr8Q/51431300-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5945b3f0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5b9940e0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5e156470-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/60c01210-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/636bd120-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/669c0270-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/69274130-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/6bc25e70-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/9656f150-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/99fe4e70-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a6e53950-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a99e17c0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/b090cf50-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/b31b71d0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/b5b8d900-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/bb306240-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/c58a1290-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/c87105e0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d11712c0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/df5c0700-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/e2135ed0-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a1ec8790-451a-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a711d220-451a-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/aa0aede0-451a-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/863effe0-451b-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/8e3e6c80-451b-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/c73da410-451b-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/ccfe4440-451b-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/1fc55e20-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/2536cce0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/2a19b740-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/364911f0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,deactivate,lights,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/39637150-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,deactivate,lights,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/3b978f60-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,deactivate,lights,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/3e8eaf50-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/414b5e50-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/44d34c90-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/482c89b0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/4b1d4100-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/4daec150-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5195bf80-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/54c099a0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/59715070-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5c72d0a0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5fa991a0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/66f342d0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/69a124c0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/6c6303e0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/75b2e550-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7a9f1e80-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7cc9edc0-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7f217250-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/e6c51850-451f-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,deactivate,lights,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/1aa21290-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/1dfd2470-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/215bdfd0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/239f1910-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/25a32670-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/2c825600-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/2f73f7b0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/31a94e40-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/37396890-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/3a610e60-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/3e00a350-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/404cb630-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/42561ac0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/454d3ab0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/47ddd0a0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/4a837530-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5227c980-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/550ff550-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5959fb10-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5bbaf580-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/5ec4b310-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/668541f0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/68bf7a80-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/6ae45650-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/6d3ff990-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7618af30-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/785531b0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7a902d90-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7cd19210-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/7f2bfcd0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/82788fc0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/90e7a140-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/9a40d180-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,volume,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/9c7f4fd0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/9ec5bd60-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a3ee1530-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a6d5cbd0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/a8ce1960-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/aacdb9f0-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,increase,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/10268cf0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/125aab00-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/14571740-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/172d8fd0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/1960c380-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/1d23bef0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,decrease,heat,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/810bc3e0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/83a49730-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,activate,music,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/c889eb70-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/cafe46d0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/cd51d3c0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d03125f0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d25e1810-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d49124b0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d75b4130-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/d9b780b0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/dc867f30-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oRrwPDNPlAieQr8Q/de844b00-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,change language,none,native,English (United States),female,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/dfe9be80-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e3da3290-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,change language,none,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e9c95cd0-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/f21562d0-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/f41af6d0-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/f8a69970-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/faab4310-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/fcf05110-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/ffbe1710-450d-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/0203c150-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/0470a2a0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/06c54100-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/0bbc0180-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/0e0220f0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/10194120-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/12340ad0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/146c4790-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/1693e280-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/18a5d290-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,decrease,heat,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/266e1cc0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/2e16b6d0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/302c9e80-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,activate,music,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/8485ca10-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,deactivate,lights,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/cc55e230-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/ce2a5410-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/d0166ca0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/d21f34f0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/d43802d0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/d7164390-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/d93998c0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/db510710-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/dd6e8fe0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/df393dc0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e202e510-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e5cbd3f0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e7980870-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/e980c5a0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/eb6d2c50-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
dataset/audio/speakers/oXjpaOq4wVUezb3x/ed68ae30-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,increase,volume,native,English (United States),male,22-40
